Water Name,County,Species,Quantity,Ave Length,Date
MORRELL POND TLM,SEVIER,RAINBOW,1496,3.05,07/19/2005 12:00:00 AM
MORRELL POND TLM,SEVIER,CUTTHROAT,5017,1.79,10/04/2005 12:00:00 AM
MOSS L NBS,WAYNE,TIGER TROUT,100,3.84,07/11/2005 12:00:00 AM
MT PLEASANT POND,SANPETE,RAINBOW,500,10.77,05/18/2005 12:00:00 AM
MT PLEASANT POND,SANPETE,RAINBOW,500,9.75,06/02/2005 12:00:00 AM
MT PLEASANT POND,SANPETE,RAINBOW,506,10.28,06/13/2005 12:00:00 AM
MT PLEASANT POND,SANPETE,RAINBOW,500,10.77,06/29/2005 12:00:00 AM
MUD L GR-47,UINTAH,GRAYLING ARCTIC,990,0.76,07/18/2005 12:00:00 AM
MUMFORD RES,BEAVER,CUTTHROAT,402,1.79,10/05/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1536,10.41,06/22/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1536,10.41,06/22/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1613,10.41,06/22/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1536,10.41,06/22/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1344,10.88,06/23/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1344,10.88,06/23/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1344,10.88,06/23/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1470,10.88,06/23/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1947,10.029999999999999,07/06/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,2193,9.64,07/06/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1237,10.029999999999999,07/06/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,800,9.64,07/06/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,2039,10.029999999999999,07/06/2005 12:00:00 AM
NAVAJO L,KANE,RAINBOW,1124,10.36,07/29/2005 12:00:00 AM
NAVAJO L,KANE,BROOK TROUT,4250,3.09,08/10/2005 12:00:00 AM
NAVAJO L,KANE,SPLAKE,9876,5.19,09/23/2005 12:00:00 AM
NAVAJO L,KANE,SPLAKE,10395,5.19,09/23/2005 12:00:00 AM
NAVAJO L,KANE,SPLAKE,10395,5.19,09/23/2005 12:00:00 AM
NAVAJO L,KANE,SPLAKE,10395,5.19,09/23/2005 12:00:00 AM
NEFFS RES TLM,WAYNE,BROOK TROUT,291,2.34,07/10/2005 12:00:00 AM
NEW CANYON RES,SANPETE,RAINBOW,750,10.28,06/24/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,748,9.76,03/15/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,748,9.76,03/15/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,748,9.76,03/16/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,759,9.76,03/16/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,1623,10.41,03/31/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,1623,10.41,03/31/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,1642,10.41,03/31/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,1623,10.41,03/31/2005 12:00:00 AM
NEWCASTLE RES,IRON,CUTTHROAT,3006,7.76,04/07/2005 12:00:00 AM
NEWCASTLE RES,IRON,WIPER,7000,1.21,07/07/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3900,6.72,10/07/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3900,6.72,10/07/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3604,6.72,10/11/2005 12:00:00 AM
NEWCASTLE RES,IRON,RAINBOW,3604,6.72,10/11/2005 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,1334,10.23,04/11/2005 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,1334,10.23,04/11/2005 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,1334,10.23,04/11/2005 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,1536,9.66,05/10/2005 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,1536,9.66,05/10/2005 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,1536,9.66,05/10/2005 12:00:00 AM
NINE MILE RES,SANPETE,TIGER TROUT,4999,4.64,09/02/2005 12:00:00 AM
NINE MILE RES,SANPETE,RAINBOW,5049,5.26,12/05/2005 12:00:00 AM
NORTH FIELD RES,SANPETE,RAINBOW,250,10.77,05/18/2005 12:00:00 AM
NORTH FIELD RES,SANPETE,RAINBOW,251,9.75,06/02/2005 12:00:00 AM
NORTH FIELD RES,SANPETE,RAINBOW,506,10.28,06/13/2005 12:00:00 AM
OAK CR,MILLARD,CUTTHROAT,1002,7.09,06/08/2005 12:00:00 AM
OAK CR,MILLARD,CUTTHROAT,2996,1.77,10/06/2005 12:00:00 AM
OAKS PARK RES,UINTAH,RAINBOW,870,10.77,07/01/2005 12:00:00 AM
OAKS PARK RES,UINTAH,RAINBOW,874,10.96,07/20/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW,499,9.31,04/04/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW ALBINO,176,8.220000000000001,04/04/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW,1159,10.7,06/07/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW ALBINO,350,9.119999999999999,06/08/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW,1157,10.96,07/01/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW ALBINO,701,9.31,07/13/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW ALBINO,399,9.41,07/20/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW,1157,10.96,07/21/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW ALBINO,396,9.24,08/03/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW ALBINO,140,9.31,08/11/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW,703,11.6,08/11/2005 12:00:00 AM
OGDEN R,WEBER,RAINBOW,781,11.6,08/30/2005 12:00:00 AM
"OGDEN R, N. FK",WEBER,RAINBOW,156,10.14,05/24/2005 12:00:00 AM
"OGDEN R, N. FK",WEBER,RAINBOW,156,10.96,07/01/2005 12:00:00 AM
"OGDEN R, S FK",WEBER,RAINBOW,197,10.14,05/24/2005 12:00:00 AM
"OGDEN R, S FK",WEBER,RAINBOW,367,10.14,05/24/2005 12:00:00 AM
"OGDEN R, S FK",WEBER,RAINBOW,198,10.96,07/01/2005 12:00:00 AM
"OGDEN R, S FK",WEBER,RAINBOW,312,10.96,07/01/2005 12:00:00 AM
OLSON L W-32,SUMMIT,BROOK TROUT,697,2.65,07/13/2005 12:00:00 AM
OOWAH L,GRAND,RAINBOW,1001,9.06,06/02/2005 12:00:00 AM
OOWAH L,GRAND,RAINBOW,1599,9.960000000000001,07/15/2005 12:00:00 AM
OOWAH L,GRAND,RAINBOW,520,10.15,07/18/2005 12:00:00 AM
OSTLER L BR-27,SUMMIT,CUTTHROAT,2802,3.06,09/28/2005 12:00:00 AM
OTTER CR,PIUTE,BROWN TROUT,5005,5.38,07/01/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4578,13.19,03/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,865,13.19,04/18/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,15015,4.5,04/18/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,14988,4.5,04/18/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,752,13.35,04/19/2005 12:00:00 AM
OTTER CR RES,PIUTE,BASS SMALLMOUTH,134,11.26,05/19/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,6225,5.86,06/10/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,6228,5.65,06/10/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,6288,5.86,06/10/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,6228,5.65,06/10/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,32794,2.81,06/16/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,23039,2.21,06/16/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,50886,2.81,06/16/2005 12:00:00 AM
OTTER CR RES,PIUTE,BASS SMALLMOUTH,5000,1.36,07/16/2005 12:00:00 AM
OTTER CR RES,PIUTE,CUTTHROAT,25038,3.38,08/29/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4206,7.11,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5507,6.59,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4206,7.11,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4991,6.8,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5134,6.8,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4991,6.8,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4206,7.11,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4112,7.11,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5585,6.59,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5585,6.59,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5585,6.59,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4991,6.8,09/27/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,700,12.14,09/29/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,700,12.14,09/29/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,700,12.14,10/05/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,700,12.14,10/05/2005 12:00:00 AM
OTTER CR RES,PIUTE,BASS SMALLMOUTH,200,17.100000000000001,10/05/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,700,12.14,10/05/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5128,7.04,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5128,7.04,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5143,7,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5534,7,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5519,6.93,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4895,7.03,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5152,7.03,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5152,7.03,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5519,6.93,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5519,6.93,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5371,7,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5128,7.04,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5128,7.04,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5534,7,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5534,7,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5152,7.03,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5519,6.93,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,4720,7,10/11/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5222,6.69,10/12/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,6168,6.8,10/12/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5704,6.8,10/12/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,6043,6.69,10/12/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5704,6.8,10/12/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5704,6.8,10/12/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,862,9.93,10/13/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,6117,6.84,10/14/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,5313,6.84,10/14/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,1248,11.59,10/17/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,1232,11.59,10/17/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,1232,11.59,10/17/2005 12:00:00 AM
OTTER CR RES,PIUTE,RAINBOW,1232,11.59,10/17/2005 12:00:00 AM
OTTER CR RES,PIUTE,CUTTHROAT,1001,9.529999999999999,11/08/2005 12:00:00 AM
OTTER CR RES,PIUTE,CUTTHROAT,751,14.77,11/08/2005 12:00:00 AM
OTTER CR RES,PIUTE,CUTTHROAT,64002,3.63,11/08/2005 12:00:00 AM
OTTER L,BEAVER,RAINBOW,586,10,06/25/2005 12:00:00 AM
OTTER L EMW,GARFIELD,BROOK TROUT,493,2.33,07/10/2005 12:00:00 AM
PACER L EMW,GARFIELD,BROOK TROUT,1497,2.33,07/10/2005 12:00:00 AM
PACER L EMW,GARFIELD,CUTTHROAT,3998,1.77,10/05/2005 12:00:00 AM
PACKARD L Z-15,DUCHESNE,BROOK TROUT,898,2.65,07/13/2005 12:00:00 AM
PAITS PUDDLE,SANPETE,BROOK TROUT,115,3.12,08/04/2005 12:00:00 AM
PALISADE RES,SANPETE,CUTTHROAT,5005,6.44,04/08/2005 12:00:00 AM
PALISADE RES,SANPETE,RAINBOW,1541,10.039999999999999,04/13/2005 12:00:00 AM
PALISADE RES,SANPETE,RAINBOW,1459,11.11,04/15/2005 12:00:00 AM
PALISADE RES,SANPETE,TIGER TROUT,5100,3.03,06/02/2005 12:00:00 AM
PANGUITCH CR,GARFIELD,RAINBOW,391,10,07/08/2005 12:00:00 AM
PANGUITCH CR,GARFIELD,RAINBOW,391,10,07/08/2005 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,15161,7.05,05/12/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,5220,7.81,06/03/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,5220,7.81,06/03/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,5160,7.81,06/03/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,5160,7.81,06/03/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,4920,7.81,06/07/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,4920,7.81,06/07/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,5100,7.81,06/07/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,5100,7.81,06/07/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,4410,7.81,06/07/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,8906,5.55,06/13/2005 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,45031,2.7,07/27/2005 12:00:00 AM
PANGUITCH L,GARFIELD,CUTTHROAT,35090,2.73,07/27/2005 12:00:00 AM
PANGUITCH L,GARFIELD,TIGER TROUT,10010,4.43,08/22/2005 12:00:00 AM
PANGUITCH L,GARFIELD,TIGER TROUT,10010,4.43,08/22/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,17052,7.28,09/06/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,18032,7.15,09/06/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,18312,7.11,09/07/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,9744,7.28,09/07/2005 12:00:00 AM
PANGUITCH L,GARFIELD,RAINBOW,19289,7.01,09/07/2005 12:00:00 AM
PARADISE RES,UINTAH,RAINBOW,874,10.96,07/07/2005 12:00:00 AM
PARADISE RES,UINTAH,RAINBOW,874,10.96,07/20/2005 12:00:00 AM
PAROWAN POND,IRON,RAINBOW,1001,8.84,03/31/2005 12:00:00 AM
PAROWAN POND,IRON,RAINBOW,559,9.960000000000001,07/15/2005 12:00:00 AM
PAROWAN POND,IRON,BULLHEAD CHANNEL CAT,375,15.62,08/01/2005 12:00:00 AM
PAROWAN POND,IRON,BULLHEAD CHANNEL CAT,250,17.88,08/15/2005 12:00:00 AM
PAROWAN POND,IRON,BULLHEAD CHANNEL CAT,375,15.62,08/29/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,256,11.6,06/28/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,500,10.18,06/29/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,500,10.36,07/06/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,500,10.77,07/11/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,500,10,07/19/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,499,10.44,07/26/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,251,12.02,07/27/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,500,10.39,08/03/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,502,10.39,08/08/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,570,10.42,08/16/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,BROOK TROUT,504,2.88,08/16/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,499,10.42,08/23/2005 12:00:00 AM
PASS L Z-5,DUCHESNE,RAINBOW,502,10.3,08/29/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1507,10.28,05/27/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1002,9.75,06/02/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1000,10.28,06/08/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1507,10.28,06/13/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,BROOK TROUT,4830,2.28,06/17/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1001,10.28,06/23/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,10.77,06/28/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1007,10.96,07/07/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,751,10.96,07/12/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,751,10.96,07/12/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,1000,10.96,07/19/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,751,11.16,07/26/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,751,11.16,07/26/2005 12:00:00 AM
PAYSON RES(BIG EAST),UTAH,RAINBOW,502,12.14,08/03/2005 12:00:00 AM
PEAR L NBS,WAYNE,BROOK TROUT,485,2.34,07/10/2005 12:00:00 AM
PERRYS POND TLM,WAYNE,BROOK TROUT,98,3.04,08/02/2005 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW,939,10.28,06/07/2005 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW,940,10.77,07/01/2005 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW,940,10.77,07/21/2005 12:00:00 AM
PETES HOLE,SANPETE,TIGER TROUT,3800,4.14,07/29/2005 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW,700,12.14,08/02/2005 12:00:00 AM
PETES HOLE,SANPETE,RAINBOW,240,11.61,08/11/2005 12:00:00 AM
PETIT L A-26,SUMMIT,BROOK TROUT,201,2.65,07/13/2005 12:00:00 AM
PHINNEY L X-119,DUCHESNE,BROOK TROUT,1005,2.65,07/14/2005 12:00:00 AM
PINE CR,WAYNE,BROWN TROUT,994,4.65,05/27/2005 12:00:00 AM
PINE CR,WAYNE,CUTTHROAT,3554,1.94,10/04/2005 12:00:00 AM
PINE CR RES BTN,WAYNE,CUTTHROAT,1000,1.94,10/04/2005 12:00:00 AM
PINE CR-BULLION,PIUTE,CUTTHROAT,2048,1.91,10/11/2005 12:00:00 AM
PINE GROVE POND,BEAVER,RAINBOW,502,9.76,03/17/2005 12:00:00 AM
PINE L,GARFIELD,RAINBOW,1001,10.28,05/24/2005 12:00:00 AM
PINE L,GARFIELD,RAINBOW,1001,10.28,05/24/2005 12:00:00 AM
PINE L,GARFIELD,RAINBOW,1150,10.28,05/26/2005 12:00:00 AM
PINE L,GARFIELD,RAINBOW,1150,10.28,05/26/2005 12:00:00 AM
PINE L,GARFIELD,CUTTHROAT,2003,6.98,05/31/2005 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,750,10.77,05/19/2005 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,750,10.77,05/19/2005 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1091,9.75,06/02/2005 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1001,10.28,06/15/2005 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,748,10.44,06/27/2005 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,748,10.44,06/27/2005 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1254,10.96,07/14/2005 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,1251,11.16,07/29/2005 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,504,11.16,08/19/2005 12:00:00 AM
PINE VALLEY RES,WASHINGTON,RAINBOW,504,11.16,08/19/2005 12:00:00 AM
PINEVIEW RES,WEBER,MUSKIE TIGER,15002,1.96,06/14/2005 12:00:00 AM
PINTO L X-22,DUCHESNE,BROOK TROUT,5092,2.65,07/14/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,1008,9.31,04/01/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,1001,9.31,04/18/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,BULLHEAD CHANNEL CAT,563,14.94,05/13/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,500,10,05/17/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,BULLHEAD CHANNEL CAT,500,17.88,05/26/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,BULLHEAD CHANNEL CAT,375,17.88,06/10/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,BULLHEAD CHANNEL CAT,750,17.88,06/23/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,BULLHEAD CHANNEL CAT,563,15.62,07/07/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,BULLHEAD CHANNEL CAT,375,14.94,07/18/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,BULLHEAD CHANNEL CAT,375,15.62,08/29/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,RAINBOW,624,12.44,10/11/2005 12:00:00 AM
PIONEER PARK P,BOX ELDER,LAKE TROUT,1000,10.56,12/12/2005 12:00:00 AM
PITTSBURGH L,UTAH,BROOK TROUT,1206,2.65,07/14/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,965,13.23,03/17/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,964,13.23,03/17/2005 12:00:00 AM
PIUTE RES,PIUTE,BASS SMALLMOUTH,155,11.26,05/20/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,50886,2.81,06/16/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,45485,3.05,06/16/2005 12:00:00 AM
PIUTE RES,PIUTE,BASS SMALLMOUTH,3000,1.36,07/14/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,2001,5.29,08/09/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4929,6.55,09/28/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5565,6.55,09/28/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5565,6.55,09/28/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5565,6.55,09/28/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5304,6.96,10/12/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4641,6.96,10/12/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,6064,6.85,10/12/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5576,6.85,10/12/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5576,6.85,10/12/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4807,6.96,10/12/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5520,6.94,10/12/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5576,6.85,10/12/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5520,6.94,10/12/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5520,6.94,10/12/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5054,6.85,10/13/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5925,6.85,10/13/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,5592,6.84,10/14/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4893,6.84,10/14/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,7650,5.26,12/05/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,8033,5.26,12/05/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,7650,5.26,12/05/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,8033,5.26,12/05/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4361,5.26,12/05/2005 12:00:00 AM
PIUTE RES,PIUTE,RAINBOW,4361,5.26,12/05/2005 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,378,16.47,12/12/2005 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,540,14.06,12/20/2005 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,315,14.06,12/23/2005 12:00:00 AM
PIUTE RES,PIUTE,BROWN TROUT,468,15.14,12/23/2005 12:00:00 AM
PLEASANT CR L-BTS,GARFIELD,BROOK TROUT,256,2.33,07/10/2005 12:00:00 AM
POINT L WR-6,DUCHESNE,BROOK TROUT,804,2.65,07/15/2005 12:00:00 AM
POLE CR L,DUCHESNE,RAINBOW,1390,10.77,07/12/2005 12:00:00 AM
PORCUPINE RES,CACHE,KOKANEE,10122,2.32,05/17/2005 12:00:00 AM
PORCUPINE RES,CACHE,RAINBOW,10004,4.33,08/08/2005 12:00:00 AM
PORCUPINE RES,CACHE,RAINBOW,10004,4.33,08/08/2005 12:00:00 AM
POSEY L,GARFIELD,RAINBOW,1070,10.220000000000001,06/15/2005 12:00:00 AM
POSEY L,GARFIELD,BROOK TROUT,2910,2.34,07/10/2005 12:00:00 AM
