Water Name,County,Species,Quantity,Ave Length,Date
JORDANELLE RES,WASATCH,RAINBOW,8060,5.9,10/14/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,8060,5.9,10/14/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,8060,5.9,10/14/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,8060,5.9,10/14/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,7846,5.96,10/14/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,7846,5.96,10/14/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,7846,5.96,10/14/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,7846,5.96,10/14/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,6983,5.7,10/15/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,8313,5.7,10/15/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,6118,5.7,10/15/2008 12:00:00 AM
JORDANELLE RES,WASATCH,RAINBOW,7080,5.93,10/15/2008 12:00:00 AM
KATY L WR-34,DUCHESNE,CUTTHROAT,903,1.42,09/24/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW,1801,8.32,03/21/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW,1242,10.88,04/10/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW,1187,10.84,04/23/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,05/06/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW,1369,10.14,05/06/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW ALBINO,2302,8.77,05/14/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,06/13/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW,1520,10.25,09/10/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW,510,11.39,09/22/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW,510,12.7,09/24/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW,739,10.3,09/24/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW,1741,10.07,10/17/2008 12:00:00 AM
KAYSVILLE STAKE POND,DAVIS,RAINBOW,1638,10.86,10/27/2008 12:00:00 AM
KENS L,SAN JUAN,RAINBOW,2544,9.48,04/14/2008 12:00:00 AM
KENS L,SAN JUAN,RAINBOW,2456,9.56,04/21/2008 12:00:00 AM
KENS L,SAN JUAN,RAINBOW,5130,10.93,09/10/2008 12:00:00 AM
"KENTS L, LOWER",BEAVER,CUTTHROAT,1077,6.84,05/22/2008 12:00:00 AM
"KENTS L, LOWER",BEAVER,RAINBOW,567,9.82,06/04/2008 12:00:00 AM
"KENTS L, LOWER",BEAVER,BROOK TROUT,531,3.33,06/24/2008 12:00:00 AM
"KENTS L, MIDDLE",BEAVER,RAINBOW,2235,9.77,05/22/2008 12:00:00 AM
"KENTS L, MIDDLE",BEAVER,CUTTHROAT,534,6.84,05/22/2008 12:00:00 AM
"KENTS L, MIDDLE",BEAVER,RAINBOW,1946,9.5,06/09/2008 12:00:00 AM
"KENTS L, MIDDLE",BEAVER,RAINBOW,1984,10.23,06/09/2008 12:00:00 AM
"KENTS L, MIDDLE",BEAVER,BROOK TROUT,2124,3.33,06/24/2008 12:00:00 AM
"KENTS L, MIDDLE",BEAVER,TIGER TROUT,1998,4.19,07/18/2008 12:00:00 AM
"KENTS L, MIDDLE",BEAVER,RAINBOW,1837,10.3,07/21/2008 12:00:00 AM
"KENTS L, UPPER",BEAVER,CUTTHROAT,7009,2.02,09/15/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW,602,11.06,04/04/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW ALBINO,254,9.43,04/04/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW ALBINO,251,9.460000000000001,04/14/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW,601,11.12,04/14/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW,600,11.94,04/29/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW ALBINO,249,8.94,04/29/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,BULLHEAD CHANNEL CAT,168,17.07,05/06/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,05/20/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW ALBINO,99,9.52,05/20/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW,599,11.12,05/20/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,BULLHEAD CHANNEL CAT,168,17.07,06/05/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW,607,9.68,06/05/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,06/13/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,BULLHEAD CHANNEL CAT,168,17.07,06/24/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,07/01/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,BULLHEAD CHANNEL CAT,168,17.07,07/11/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,07/23/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,BULLHEAD CHANNEL CAT,335,17.07,07/31/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,BULLHEAD CHANNEL CAT,168,17.07,08/28/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW,500,11.07,10/09/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW,500,11.07,10/28/2008 12:00:00 AM
KIDNEY POND,SALT LAKE,RAINBOW,152,14.9,11/19/2008 12:00:00 AM
KIMBALL CR,SUMMIT,BROWN TROUT,2725,4.4,06/25/2008 12:00:00 AM
KINGS L Y-22,DUCHESNE,CUTTHROAT,1002,1.42,09/24/2008 12:00:00 AM
KOLOB RES,WASHINGTON,CUTTHROAT,5076,6.76,05/16/2008 12:00:00 AM
KOOSHAREM RES,SEVIER,RAINBOW,10241,5.48,04/29/2008 12:00:00 AM
KOOSHAREM RES,SEVIER,TIGER TROUT,5994,4.19,07/21/2008 12:00:00 AM
KOOSHAREM RES,SEVIER,CUTTHROAT,6670,4.98,11/24/2008 12:00:00 AM
KOOSHAREM RES,SEVIER,CUTTHROAT,6900,4.98,11/24/2008 12:00:00 AM
LABARON RES,BEAVER,RAINBOW,966,9.6,06/25/2008 12:00:00 AM
LABARON RES,BEAVER,BROOK TROUT,1030,3.01,06/25/2008 12:00:00 AM
LABARON RES,BEAVER,RAINBOW,1029,10.18,06/25/2008 12:00:00 AM
LABARON RES,BEAVER,RAINBOW,1001,9.880000000000001,07/11/2008 12:00:00 AM
LABARON RES,BEAVER,RAINBOW,994,9.74,07/21/2008 12:00:00 AM
LABARON RES,BEAVER,RAINBOW,1004,10.31,08/05/2008 12:00:00 AM
LABARON RES,BEAVER,RAINBOW,868,9.949999999999999,08/19/2008 12:00:00 AM
LAKE FK R,DUCHESNE,RAINBOW,448,8.869999999999999,06/02/2008 12:00:00 AM
LAKE FK R,DUCHESNE,RAINBOW,450,9.44,07/09/2008 12:00:00 AM
LAKETOWN RES,RICH,RAINBOW,500,10.6,06/17/2008 12:00:00 AM
LAKETOWN RES,RICH,RAINBOW,558,9.64,07/14/2008 12:00:00 AM
LAMBERT L LF-21,DUCHESNE,BROOK TROUT,700,2.92,07/10/2008 12:00:00 AM
LEDGE L BTS,GARFIELD,BROOK TROUT,213,3.2,07/07/2008 12:00:00 AM
LEE KAY WARMWATER FAC,SALT LAKE,BROOK TROUT,3800,4.43,12/06/2008 12:00:00 AM
LF-37,DUCHESNE,BROOK TROUT,300,2.92,07/10/2008 12:00:00 AM
LILLIAN L A-43,SUMMIT,BROOK TROUT,300,2.92,07/08/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,298,9.93,06/23/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,308,10.44,07/01/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,300,10.77,07/11/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,300,10.77,07/16/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,299,10.28,07/22/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,300,10.14,07/29/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,300,10.14,08/04/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,308,10.050000000000001,08/12/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,299,10.07,08/18/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,300,10.6,08/25/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,300,10.6,09/02/2008 12:00:00 AM
LILLY L A-58,SUMMIT,RAINBOW,300,10.77,09/08/2008 12:00:00 AM
LILY L BR-11,SUMMIT,RAINBOW,1100,10.28,06/13/2008 12:00:00 AM
LILY L BR-11,SUMMIT,RAINBOW,1099,10.28,07/03/2008 12:00:00 AM
LILY L LOWER A-25,SUMMIT,BROOK TROUT,300,2.92,07/08/2008 12:00:00 AM
LILY PAD L X-2,DUCHESNE,BROOK TROUT,1000,2.92,07/08/2008 12:00:00 AM
LITTLE ANTIMONY EMW,GARFIELD,RAINBOW,264,3.34,07/16/2008 12:00:00 AM
LITTLE BLUE,SANPETE,BROOK TROUT,160,3.74,08/06/2008 12:00:00 AM
LITTLE BRUSH CR,UINTAH,RAINBOW,252,9.44,06/25/2008 12:00:00 AM
LITTLE BRUSH CR,UINTAH,RAINBOW,252,9.550000000000001,07/22/2008 12:00:00 AM
LITTLE CR RES,RICH,RAINBOW,2400,9.119999999999999,05/12/2008 12:00:00 AM
LITTLE CR RES,RICH,RAINBOW,7339,10.82,11/20/2008 12:00:00 AM
LITTLE CR RES,RICH,RAINBOW,1201,10.89,11/25/2008 12:00:00 AM
LITTLE DELL RES,SALT LAKE,CUTTHROAT,30258,2.59,10/30/2008 12:00:00 AM
LITTLE HIDDEN L W-21,SUMMIT,BROOK TROUT,1000,2.92,07/08/2008 12:00:00 AM
LITTLE MONTES RES,UINTAH,RAINBOW,1000,8.550000000000001,05/06/2008 12:00:00 AM
LITTLE MONTES RES,UINTAH,RAINBOW,2500,9.130000000000001,06/17/2008 12:00:00 AM
LITTLE MONTES RES,UINTAH,RAINBOW,2660,9.550000000000001,07/22/2008 12:00:00 AM
LITTLE RES,BEAVER,RAINBOW,2002,9.9,05/15/2008 12:00:00 AM
LITTLE RES,BEAVER,RAINBOW,2067,9.81,06/05/2008 12:00:00 AM
LITTLE RES,BEAVER,RAINBOW,1840,10.18,07/15/2008 12:00:00 AM
LITTLE RES,BEAVER,RAINBOW,1181,10.41,07/23/2008 12:00:00 AM
LITTLE RES,BEAVER,RAINBOW,1856,10.46,08/11/2008 12:00:00 AM
LITTLE SCOUT L EB,GARFIELD,BROOK TROUT,213,3.2,07/07/2008 12:00:00 AM
LLOYDS L,SAN JUAN,RAINBOW,7012,5.28,05/20/2008 12:00:00 AM
LLOYDS L,SAN JUAN,RAINBOW,7012,5.28,05/20/2008 12:00:00 AM
LOG POND #1,SANPETE,BROOK TROUT,117,3.74,08/06/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,499,8.74,05/16/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1201,9.43,05/16/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,792,10.75,05/21/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,970,10.75,05/21/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,501,9.31,06/06/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,501,9.31,06/06/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1201,9.52,06/06/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1000,10.6,06/17/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,1001,10.14,06/26/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,1001,10.14,06/26/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1200,10.14,07/01/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW ALBINO,500,10.14,07/01/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,652,11.47,07/02/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,774,11.47,07/02/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,732,10.47,07/15/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,906,10.47,07/15/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1200,10.77,07/17/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,750,11.28,08/04/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1300,10.77,08/04/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,600,11.28,08/04/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1200,10.77,08/15/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1011,11.65,08/20/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1164,11.65,08/20/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1812,8.93,09/15/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,1188,12.31,09/15/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,594,12.33,09/15/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,594,12.33,09/15/2008 12:00:00 AM
LOGAN R,CACHE,RAINBOW,396,12.31,09/15/2008 12:00:00 AM
LOGGER L,SANPETE,RAINBOW,1501,8.98,07/10/2008 12:00:00 AM
LONG PARK RES,DAGGETT,RAINBOW,1500,9.92,06/19/2008 12:00:00 AM
LONG PARK RES,DAGGETT,RAINBOW,1500,9.92,07/08/2008 12:00:00 AM
LOST CR RES,MORGAN,CUTTHROAT,22500,6.68,05/02/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,1550,11.73,05/05/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,2200,10.44,05/05/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,1550,11.73,05/05/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,2200,10.44,05/05/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,1550,11.73,05/05/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,2200,10.44,05/05/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,2200,10.44,05/05/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,2200,10.44,05/05/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,2200,10.44,05/05/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,2200,10.44,05/06/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,2200,10.44,05/06/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,2200,10.44,05/06/2008 12:00:00 AM
LOST CR RES,MORGAN,RAINBOW,555,11.06,05/12/2008 12:00:00 AM
LOST CR RES,MORGAN,TIGER TROUT,20054,3.17,06/20/2008 12:00:00 AM
LOST L A-59,SUMMIT,RAINBOW,599,9.93,06/23/2008 12:00:00 AM
LOST L A-59,SUMMIT,RAINBOW,1900,9.93,06/24/2008 12:00:00 AM
LOST L A-59,SUMMIT,RAINBOW,2000,10.77,07/07/2008 12:00:00 AM
LOST L A-59,SUMMIT,BROOK TROUT,4000,2.92,07/11/2008 12:00:00 AM
LOST L(GOVERNMNT)NBS,WAYNE,BROOK TROUT,510,3.2,07/07/2008 12:00:00 AM
LOVENIA L W-23,SUMMIT,BROOK TROUT,300,2.92,07/08/2008 12:00:00 AM
LOWER WPA,SANPETE,BROOK TROUT,325,3.74,08/06/2008 12:00:00 AM
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1201,10.28,06/12/2008 12:00:00 AM
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,1200,10.77,07/09/2008 12:00:00 AM
"LYMAN L, LOWER G-25",SUMMIT,BROOK TROUT,3500,2.92,07/09/2008 12:00:00 AM
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,524,10.28,06/12/2008 12:00:00 AM
"LYMAN L, UPPER G-27",SUMMIT,BROOK TROUT,1000,2.92,07/09/2008 12:00:00 AM
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,0,10.77,07/09/2008 12:00:00 AM
LYNN CR,UINTAH,CUTTHROAT,1005,5.61,07/09/2008 12:00:00 AM
MAMMOTH CR,GARFIELD,RAINBOW,494,9.89,06/03/2008 12:00:00 AM
MAMMOTH CR,GARFIELD,RAINBOW,434,9.58,06/11/2008 12:00:00 AM
MAMMOTH CR,GARFIELD,BROWN TROUT,2720,5.03,06/23/2008 12:00:00 AM
MAMMOTH CR,GARFIELD,BROOK TROUT,1062,3.33,06/23/2008 12:00:00 AM
MAMMOTH CR,GARFIELD,RAINBOW,482,10.050000000000001,07/01/2008 12:00:00 AM
MAMMOTH CR,GARFIELD,RAINBOW,502,9.91,07/03/2008 12:00:00 AM
MAMMOTH CR,GARFIELD,RAINBOW,464,9.74,07/23/2008 12:00:00 AM
MAMMOTH CR,GARFIELD,RAINBOW,424,9.74,07/23/2008 12:00:00 AM
MAMMOTH CR,GARFIELD,CUTTHROAT,2091,2.85,10/21/2008 12:00:00 AM
MANNING MEADOW RES,PIUTE,CUTTHROAT,15651,2.18,09/17/2008 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,1667,9.4,05/06/2008 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,1667,9.4,05/06/2008 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,1667,9.4,05/06/2008 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,6035,11,09/18/2008 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,6016,11,09/18/2008 12:00:00 AM
MANTUA RES,BOX ELDER,RAINBOW,2950,11,09/18/2008 12:00:00 AM
MANTUA RES,BOX ELDER,TIGER TROUT,11865,5.34,10/03/2008 12:00:00 AM
MANTUA RES,BOX ELDER,TIGER TROUT,11766,5.34,10/03/2008 12:00:00 AM
MAPLE GROVE SPRINGS,MILLARD,RAINBOW,1124,10.02,05/20/2008 12:00:00 AM
MAPLE GROVE SPRINGS,MILLARD,RAINBOW,1161,10.43,06/19/2008 12:00:00 AM
MAPLE GROVE SPRINGS,MILLARD,RAINBOW,1234,10.18,07/22/2008 12:00:00 AM
MAPLE GROVE SPRINGS,MILLARD,RAINBOW,1394,10.66,08/19/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,1001,9.880000000000001,05/07/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,1249,9.57,05/20/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,1249,9.57,05/20/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,500,9.94,05/28/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,501,9.58,06/02/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,1500,9.81,06/16/2008 12:00:00 AM
MAPLE L,UTAH,BROOK TROUT,2520,2.88,06/23/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,999,9.24,07/01/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,999,9.17,07/03/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,497,10.02,07/07/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,500,9.75,07/15/2008 12:00:00 AM
MAPLE L,UTAH,RAINBOW,1000,9.75,07/25/2008 12:00:00 AM
MARSH L G-19,SUMMIT,RAINBOW,5145,8.869999999999999,06/02/2008 12:00:00 AM
MARY L,SALT LAKE,BROOK TROUT,5000,2.92,07/11/2008 12:00:00 AM
MARYS L,SANPETE,RAINBOW,999,9.81,06/18/2008 12:00:00 AM
MARYS L,SANPETE,BROOK TROUT,500,2.92,07/15/2008 12:00:00 AM
MATT WARNER RES,UINTAH,RAINBOW,24999,2.94,05/16/2008 12:00:00 AM
MATT WARNER RES,UINTAH,RAINBOW,25000,2.77,05/16/2008 12:00:00 AM
MATT WARNER RES,UINTAH,RAINBOW,27504,3.26,07/30/2008 12:00:00 AM
MATT WARNER RES,UINTAH,RAINBOW,26736,4.82,08/07/2008 12:00:00 AM
MATT WARNER RES,UINTAH,RAINBOW,26940,5.9,09/09/2008 12:00:00 AM
MATT WARNER RES,UINTAH,RAINBOW,11137,4.62,09/17/2008 12:00:00 AM
MATT WARNER RES,UINTAH,RAINBOW,6150,9.01,10/22/2008 12:00:00 AM
MAYBEY POND,DAVIS,RAINBOW,699,8.960000000000001,04/08/2008 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,05/06/2008 12:00:00 AM
MAYBEY POND,DAVIS,RAINBOW,997,8.949999999999999,05/08/2008 12:00:00 AM
MAYBEY POND,DAVIS,RAINBOW ALBINO,300,8.77,05/14/2008 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,05/20/2008 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,06/05/2008 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,06/13/2008 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,06/24/2008 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,07/01/2008 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,07/11/2008 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,07/23/2008 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,07/31/2008 12:00:00 AM
MAYBEY POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,08/28/2008 12:00:00 AM
MAYBEY POND,DAVIS,RAINBOW,501,10.88,09/15/2008 12:00:00 AM
MAYBEY POND,DAVIS,RAINBOW,500,10.19,10/07/2008 12:00:00 AM
MAYBEY POND,DAVIS,RAINBOW,500,10.52,10/28/2008 12:00:00 AM
MAYBEY POND,DAVIS,RAINBOW,320,14.64,11/18/2008 12:00:00 AM
MAYOR'S POND,BOX ELDER,RAINBOW,499,8.18,03/19/2008 12:00:00 AM
MCCLELLAN RES,UTAH,RAINBOW,1002,9.36,06/09/2008 12:00:00 AM
MCCLELLAN RES,UTAH,RAINBOW,499,9.81,06/16/2008 12:00:00 AM
MCCLELLAN RES,UTAH,BROOK TROUT,1995,2.88,06/23/2008 12:00:00 AM
MCCLELLAN RES,UTAH,RAINBOW,497,10.02,07/07/2008 12:00:00 AM
MCCLELLAN RES,UTAH,RAINBOW,500,9.5,07/14/2008 12:00:00 AM
MCCLELLAN RES,UTAH,RAINBOW,500,9.75,07/25/2008 12:00:00 AM
MCGATH LAKE GT,GARFIELD,BROOK TROUT,6018,3.2,07/07/2008 12:00:00 AM
MCPHETERS L BR-14,SUMMIT,TIGER TROUT,5796,2.75,07/09/2008 12:00:00 AM
MEADOW CR,GRAND,CUTTHROAT,1313,5.98,06/12/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,186,15.94,02/11/2008 12:00:00 AM
MEADOW CRK P,WEBER,BROOK TROUT,528,16.89,02/11/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,495,13.15,02/11/2008 12:00:00 AM
MEADOW CRK P,WEBER,BROOK TROUT,528,16.89,02/11/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,1998,7.81,03/12/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,537,11.06,04/03/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,1000,11.12,04/14/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,1000,11.94,04/29/2008 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,670,17.07,05/06/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,500,11.06,05/12/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW ALBINO,999,8.77,05/14/2008 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,670,17.07,05/20/2008 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,335,17.07,06/05/2008 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,670,17.07,06/13/2008 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,670,17.07,06/24/2008 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,670,17.07,07/01/2008 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,670,17.07,07/11/2008 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,670,17.07,07/23/2008 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,670,17.07,07/31/2008 12:00:00 AM
MEADOW CRK P,WEBER,BULLHEAD CHANNEL CAT,1005,17.07,08/28/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,1036,11.91,09/10/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,74,15.78,09/23/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,210,18.149999999999999,09/23/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,1102,10.39,09/29/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,1784,10.39,10/20/2008 12:00:00 AM
MEADOW CRK P,WEBER,RAINBOW,909,10.25,10/22/2008 12:00:00 AM
MEADOW CRK P,WEBER,LAKE TROUT,219,23.71,10/22/2008 12:00:00 AM
MEDICINE L,SAN JUAN,RAINBOW,701,10.43,06/19/2008 12:00:00 AM
MEEKS L BTS,GARFIELD,RAINBOW,1522,2.97,07/07/2008 12:00:00 AM
MEEKS L TLM,SEVIER,CUTTHROAT,5065,1.98,09/17/2008 12:00:00 AM
MERCHANT VALLEY RES,BEAVER,RAINBOW,441,9.82,06/04/2008 12:00:00 AM
MERCHANT VALLEY RES,BEAVER,RAINBOW,422,10.050000000000001,06/30/2008 12:00:00 AM
MERCHANT VALLEY RES,BEAVER,RAINBOW,398,9.74,07/22/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,602,11.06,04/04/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW ALBINO,254,9.43,04/04/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,601,11.12,04/14/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW ALBINO,251,9.460000000000001,04/14/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW,600,11.94,04/29/2008 12:00:00 AM
MIDAS POND,SALT LAKE,RAINBOW ALBINO,249,8.94,04/29/2008 12:00:00 AM
MIDAS POND,SALT LAKE,BULLHEAD CHANNEL CAT,168,17.07,05/06/2008 12:00:00 AM
