STRAWBERRY RES,WASATCH,CUTTHROAT,5590,6.93,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,6192,6.93,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,6020,6.93,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,6020,6.93,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,6135,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,6135,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,6050,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5879,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5794,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,6220,6.95,05/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/28/2003
STRAWBERRY RES,WASATCH,RAINBOW,11760,4.81,05/29/2003
STRAWBERRY RES,WASATCH,RAINBOW,4480,4.81,05/29/2003
STRAWBERRY RES,WASATCH,RAINBOW,12768,4.92,05/29/2003
STRAWBERRY RES,WASATCH,RAINBOW,12540,4.92,05/29/2003
STRAWBERRY RES,WASATCH,RAINBOW,10260,4.92,05/29/2003
STRAWBERRY RES,WASATCH,RAINBOW,7980,4.92,05/29/2003
STRAWBERRY RES,WASATCH,RAINBOW,9520,4.81,05/29/2003
STRAWBERRY RES,WASATCH,RAINBOW,11200,4.81,05/29/2003
STRAWBERRY RES,WASATCH,RAINBOW,11424,4.81,05/29/2003
STRAWBERRY RES,WASATCH,RAINBOW,11200,4.81,05/29/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/29/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/29/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/29/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,5964,6.95,05/29/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,7029,6.95,05/29/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,8238,6.01,05/30/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,8238,6.01,05/30/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,8238,6.01,05/30/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,8238,6.01,05/30/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,2200,8.73,06/07/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,2200,8.73,06/07/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,8730,6.06,06/09/2003
STRAWBERRY RES,WASATCH,KOKANEE,42616,2.99,06/12/2003
STRAWBERRY RES,WASATCH,KOKANEE,42616,2.99,06/12/2003
STRAWBERRY RES,WASATCH,KOKANEE,39953,2.99,06/13/2003
STRAWBERRY RES,WASATCH,RAINBOW,5239,5.29,06/14/2003
STRAWBERRY RES,WASATCH,RAINBOW,10140,5.29,06/16/2003
STRAWBERRY RES,WASATCH,RAINBOW,9295,5.29,06/16/2003
STRAWBERRY RES,WASATCH,RAINBOW,50560,4.62,06/16/2003
STRAWBERRY RES,WASATCH,RAINBOW,9464,5.29,06/16/2003
STRAWBERRY RES,WASATCH,RAINBOW,10985,5.29,06/16/2003
STRAWBERRY RES,WASATCH,RAINBOW,9126,5.29,06/16/2003
STRAWBERRY RES,WASATCH,RAINBOW,9718,5.29,06/16/2003
STRAWBERRY RES,WASATCH,RAINBOW,9718,5.29,06/16/2003
STRAWBERRY RES,WASATCH,RAINBOW,10309,5.29,06/16/2003
STRAWBERRY RES,WASATCH,RAINBOW,11151,5.1,06/17/2003
STRAWBERRY RES,WASATCH,RAINBOW,11151,5.1,06/17/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,10860,5.41,06/17/2003
STRAWBERRY RES,WASATCH,RAINBOW,10395,5.1,06/17/2003
STRAWBERRY RES,WASATCH,RAINBOW,10395,5.1,06/17/2003
STRAWBERRY RES,WASATCH,RAINBOW,11340,5.1,06/17/2003
STRAWBERRY RES,WASATCH,RAINBOW,2835,5.1,06/17/2003
STRAWBERRY RES,WASATCH,RAINBOW,9923,5.1,06/17/2003
STRAWBERRY RES,WASATCH,RAINBOW,19261,4.51,06/17/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,10860,5.41,06/17/2003
STRAWBERRY RES,WASATCH,RAINBOW,11340,5.1,06/17/2003
STRAWBERRY RES,WASATCH,RAINBOW,13336,5.29,06/17/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,9593,5.41,06/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,7240,5.41,06/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4080,8.31,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4080,8.31,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4361,8.31,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,4361,8.31,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3600,8.67,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3600,8.67,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3600,8.67,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3645,8.67,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/23/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3255,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3465,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3255,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3255,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3318,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3255,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3360,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,3465,8.87,06/24/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,2184,8.87,06/25/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,2184,8.87,06/25/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,1092,8.87,06/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,4794,5.39,06/26/2003
STRAWBERRY RES,WASATCH,RAINBOW,5948,6.37,06/26/2003
STRAWBERRY RES,WASATCH,RAINBOW,13050,4.43,07/07/2003
STRAWBERRY RES,WASATCH,RAINBOW,13050,4.43,07/07/2003
STRAWBERRY RES,WASATCH,RAINBOW,13630,4.43,07/07/2003
STRAWBERRY RES,WASATCH,RAINBOW,18720,4.01,07/07/2003
STRAWBERRY RES,WASATCH,RAINBOW,13340,4.43,07/07/2003
STRAWBERRY RES,WASATCH,RAINBOW,14065,4.43,07/07/2003
STRAWBERRY RES,WASATCH,RAINBOW,13050,4.43,07/07/2003
STRAWBERRY RES,WASATCH,RAINBOW,13050,4.43,07/07/2003
STRAWBERRY RES,WASATCH,RAINBOW,11600,4.43,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,14500,4.43,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,14500,4.43,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,14500,4.43,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,6625,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12500,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12500,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12500,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12500,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12500,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12500,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12500,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12750,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12500,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12500,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,12500,4.66,07/08/2003
STRAWBERRY RES,WASATCH,RAINBOW,14589,4.92,07/09/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,28068,3.43,08/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,28068,3.43,08/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,23646,3.47,08/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,23646,3.47,08/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,23646,3.47,08/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,23646,3.47,08/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,28068,3.43,08/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,28068,3.43,08/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,27640,3.44,08/15/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,25865,3.37,08/15/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,25865,3.37,08/15/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,27343,3.37,08/15/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,27343,3.37,08/15/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,27640,3.44,08/15/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,27640,3.44,08/15/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,27640,3.44,08/15/2003
STRAWBERRY RES,WASATCH,RAINBOW,5600,5.64,08/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,106392,2.09,08/18/2003
STRAWBERRY RES,WASATCH,RAINBOW,4550,5.64,08/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,59898,2.42,08/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,68100,2.33,08/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,67419,2.33,08/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,64014,2.33,08/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,66738,2.33,08/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,21690,3.39,08/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,12653,3.39,08/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,21690,3.39,08/18/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,64521,2.42,08/18/2003
STRAWBERRY RES,WASATCH,RAINBOW,20000,3.97,08/19/2003
STRAWBERRY RES,WASATCH,RAINBOW,20000,3.97,08/19/2003
STRAWBERRY RES,WASATCH,RAINBOW,20000,3.97,08/19/2003
STRAWBERRY RES,WASATCH,RAINBOW,5600,3.97,08/19/2003
STRAWBERRY RES,WASATCH,RAINBOW,21000,3.9,08/19/2003
STRAWBERRY RES,WASATCH,RAINBOW,21000,3.9,08/19/2003
STRAWBERRY RES,WASATCH,RAINBOW,23100,3.9,08/19/2003
STRAWBERRY RES,WASATCH,RAINBOW,16800,3.94,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,16800,3.94,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,14000,4.18,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,14000,4.18,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,14000,4.18,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,14000,4.18,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,193200,1.83,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,14800,4.11,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,14800,4.11,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,14800,4.11,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,14800,4.11,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,13200,4.27,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,13695,4.27,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,13200,4.27,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,14355,4.27,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,16800,3.94,08/25/2003
STRAWBERRY RES,WASATCH,RAINBOW,16100,4.18,08/26/2003
STRAWBERRY RES,WASATCH,RAINBOW,14000,4.18,08/26/2003
STRAWBERRY RES,WASATCH,RAINBOW,14000,4.18,08/26/2003
STRAWBERRY RES,WASATCH,RAINBOW,15750,4.18,08/26/2003
STRAWBERRY RES,WASATCH,RAINBOW,14000,4.18,08/26/2003
STRAWBERRY RES,WASATCH,RAINBOW,10500,4.18,08/26/2003
STRAWBERRY RES,WASATCH,RAINBOW,14000,4.18,08/26/2003
STRAWBERRY RES,WASATCH,RAINBOW,8750,4.18,08/26/2003
STRAWBERRY RES,WASATCH,RAINBOW,23430,3.56,08/28/2003
STRAWBERRY RES,WASATCH,RAINBOW,24881,3.78,08/28/2003
STRAWBERRY RES,WASATCH,RAINBOW,23430,3.56,08/28/2003
STRAWBERRY RES,WASATCH,RAINBOW,23430,3.56,08/28/2003
STRAWBERRY RES,WASATCH,RAINBOW,23430,3.56,08/28/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,23400,3.23,10/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,23400,3.23,10/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,23400,3.23,10/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,22464,3.23,10/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,28080,3.23,10/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,28080,3.23,10/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,28080,3.23,10/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,28080,3.23,10/14/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,13020,4.25,11/05/2003
STRAWBERRY RES,WASATCH,CUTTHROAT,100311,3.83,11/14/2003
SUNSET POND,SALT LAKE,RAINBOW,1004,8.49,04/08/2003
SUNSET POND,SALT LAKE,RAINBOW,516,9.53,04/21/2003
SUNSET POND,SALT LAKE,RAINBOW,230,9.07,05/05/2003
SUNSET POND,SALT LAKE,RAINBOW,507,8.75,06/10/2003
SUNSET POND,SALT LAKE,BASS LARGEMOUTH,50,12.6,06/12/2003
SUNSET POND,SALT LAKE,SUNFISH BLUEGILL,99,8.74,06/12/2003
SUNSET POND,SALT LAKE,CHANNEL CATFISH,432,15.87,07/01/2003
SUNSET POND,SALT LAKE,CHANNEL CATFISH,375,13.87,09/22/2003
SUNSET POND,SALT LAKE,RAINBOW,500,10.55,09/29/2003
SUNSET POND,SALT LAKE,RAINBOW,255,10.62,10/16/2003
SUNSET POND,SALT LAKE,RAINBOW,260,11.07,10/27/2003
SURVEYORS L BTN,GARFIELD,BROOK TROUT,153,2.62,07/06/2003
SWAN CR,RICH,CUTTHROAT,27090,2.81,09/25/2003
TALL FOUR RES,GARFIELD,TIGER TROUT,113,3.36,08/06/2003
TALL FOUR RES,GARFIELD,CUTTHROAT,249,1.68,10/15/2003
TEAPOT L A-60,SUMMIT,RAINBOW,499,9.87,06/03/2003
TEAPOT L A-60,SUMMIT,RAINBOW,499,9.52,06/10/2003
TEAPOT L A-60,SUMMIT,BROOK TROUT,502,2.38,06/18/2003
TEAPOT L A-60,SUMMIT,RAINBOW,499,9.87,06/18/2003
TEAPOT L A-60,SUMMIT,RAINBOW,502,9.52,06/24/2003
TEAPOT L A-60,SUMMIT,RAINBOW,499,9.52,06/30/2003
TEAPOT L A-60,SUMMIT,RAINBOW,499,9.52,07/08/2003
TEAPOT L A-60,SUMMIT,RAINBOW,501,9.63,07/18/2003
TEAPOT L A-60,SUMMIT,RAINBOW,501,9.63,07/22/2003
TEAPOT L A-60,SUMMIT,RAINBOW,499,9.87,07/29/2003
TEAPOT L A-60,SUMMIT,RAINBOW,500,10,08/05/2003
TEAPOT L A-60,SUMMIT,RAINBOW,499,10.44,08/14/2003
TEAPOT L A-60,SUMMIT,RAINBOW,502,10.44,08/18/2003
TEAPOT L A-60,SUMMIT,RAINBOW,399,10.6,08/25/2003
THREE CREEKS RES,BEAVER,RAINBOW,2001,9.62,06/10/2003
THUNDER RIDGE POND,IRON,RAINBOW,500,9.8,06/16/2003
TIBBLE FK RES,UTAH,RAINBOW,2001,9.32,05/21/2003
TIBBLE FK RES,UTAH,RAINBOW,1001,9.5,05/28/2003
TIBBLE FK RES,UTAH,RAINBOW,1002,9.25,06/03/2003
TIBBLE FK RES,UTAH,RAINBOW,1000,9.42,06/09/2003
TIBBLE FK RES,UTAH,RAINBOW,1000,10.45,06/17/2003
TIBBLE FK RES,UTAH,RAINBOW,2024,10.37,06/25/2003
TIBBLE FK RES,UTAH,RAINBOW,1000,10.59,07/02/2003
TIBBLE FK RES,UTAH,RAINBOW,1000,10.59,07/07/2003
TIBBLE FK RES,UTAH,RAINBOW,2001,10.74,07/14/2003
TIBBLE FK RES,UTAH,RAINBOW,1001,10.74,07/21/2003
TIBBLE FK RES,UTAH,RAINBOW,1000,9.83,07/29/2003
TIBBLE FK RES,UTAH,RAINBOW,1000,9.83,08/05/2003
TIBBLE FK RES,UTAH,RAINBOW,1000,9.83,08/11/2003
TIBBLE FK RES,UTAH,RAINBOW,1000,9.83,08/22/2003
TIBBLE FK RES,UTAH,RAINBOW,970,9.83,08/28/2003
TIDWELL RES,SEVIER,RAINBOW,200,5.14,06/02/2003
TONY GROVE L,CACHE,RAINBOW,600,10.14,06/03/2003
TONY GROVE L,CACHE,RAINBOW ALBINO,400,10,06/06/2003
TONY GROVE L,CACHE,RAINBOW,600,10.21,06/10/2003
TONY GROVE L,CACHE,RAINBOW,600,10.28,06/19/2003
TONY GROVE L,CACHE,RAINBOW ALBINO,100,10.28,06/25/2003
TONY GROVE L,CACHE,RAINBOW,600,10.44,06/25/2003
TONY GROVE L,CACHE,RAINBOW,599,10.6,07/02/2003
TONY GROVE L,CACHE,RAINBOW,600,10.77,07/09/2003
TONY GROVE L,CACHE,RAINBOW,602,9.81,07/14/2003
TONY GROVE L,CACHE,RAINBOW,600,10.14,07/25/2003
TONY GROVE L,CACHE,RAINBOW,599,11.16,07/31/2003
TONY GROVE L,CACHE,RAINBOW,400,10.86,08/12/2003
TONY GROVE L,CACHE,RAINBOW,590,11.16,08/19/2003
"TOWA P, MIDDLE",WASHINGTON,RAINBOW ALBINO,51,18.12,01/27/2003
"TOWA P, MIDDLE",WASHINGTON,RAINBOW ALBINO,100,13.57,01/27/2003
"TOWA P, MIDDLE",WASHINGTON,RAINBOW ALBINO,63,18.12,01/27/2003
"TOWA P, MIDDLE",WASHINGTON,RAINBOW,90,16.47,01/27/2003
"TOWA P, MIDDLE",WASHINGTON,RAINBOW ALBINO,100,13.57,01/27/2003
"TOWA P, UPPER",WASHINGTON,RAINBOW,1127,11.81,01/07/2003
"TOWA P, UPPER",WASHINGTON,RAINBOW,1130,10.08,03/17/2003
"TOWA P, UPPER",WASHINGTON,RAINBOW,1370,9.86,04/23/2003
"TOWA P, UPPER",WASHINGTON,RAINBOW,301,10.35,05/08/2003
"TOWA P, UPPER",WASHINGTON,RAINBOW,1124,11.27,11/03/2003
TOWA P. LOWER,WASHINGTON,RAINBOW,618,11.13,01/08/2003
TOWA P. LOWER,WASHINGTON,RAINBOW,629,10.08,03/17/2003
TOWA P. LOWER,WASHINGTON,RAINBOW,623,9.86,04/23/2003
TOWA P. LOWER,WASHINGTON,RAINBOW,215,10.35,05/08/2003
TOWA P. LOWER,WASHINGTON,RAINBOW,635,11.2,11/04/2003
TOWNE RES,SANPETE,RAINBOW,869,10.92,06/03/2003
TOWNE RES,SANPETE,RAINBOW,994,9.11,06/24/2003
TOWNE RES,SANPETE,RAINBOW,1160,10.31,07/09/2003
TRIAL L A-61,SUMMIT,RAINBOW,1015,9.52,06/09/2003
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,500,11,06/10/2003
TRIAL L A-61,SUMMIT,BROOK TROUT,7998,2.38,06/18/2003
TRIAL L A-61,SUMMIT,RAINBOW,1053,9.87,06/18/2003
TRIAL L A-61,SUMMIT,RAINBOW,1001,9.52,06/24/2003
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,500,10.77,06/25/2003
TRIAL L A-61,SUMMIT,RAINBOW,1001,9.52,07/01/2003
TRIAL L A-61,SUMMIT,RAINBOW,499,9.52,07/08/2003
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,501,11.16,07/09/2003
TRIAL L A-61,SUMMIT,RAINBOW,1392,9.52,07/09/2003
TRIAL L A-61,SUMMIT,RAINBOW,1000,9.63,07/15/2003
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,501,11.16,07/22/2003
TRIAL L A-61,SUMMIT,RAINBOW,1000,9.63,07/22/2003
TRIAL L A-61,SUMMIT,RAINBOW,1001,9.87,07/30/2003
TRIAL L A-61,SUMMIT,RAINBOW,1000,10,08/04/2003
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,500,11.37,08/04/2003
TRIAL L A-61,SUMMIT,RAINBOW,1063,10.44,08/14/2003
TRIAL L A-61,SUMMIT,RAINBOW,1001,10.44,08/18/2003
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,551,11.37,08/19/2003
TRIAL L A-61,SUMMIT,BROOK TROUT,3978,3.24,08/20/2003
TRIAL L A-61,SUMMIT,RAINBOW,504,10.6,08/26/2003
TRIAL L A-61,SUMMIT,RAINBOW,800,10.77,09/02/2003
TRIAL L A-61,SUMMIT,RAINBOW,500,10.77,09/03/2003
TRIAL L A-61,SUMMIT,RAINBOW ALBINO,240,11.6,09/03/2003
TRIAL L A-61,SUMMIT,BROOK TROUT,9471,3.95,09/29/2003
TRIAL L A-61,SUMMIT,RAINBOW,500,10.77,10/09/2003
TRIDENT L A-41,SUMMIT,BROOK TROUT,403,2.62,06/30/2003
TROPIC RES,GARFIELD,RAINBOW,2003,9.48,04/23/2003
TROPIC RES,GARFIELD,RAINBOW,2001,9.58,04/23/2003
TROPIC RES,GARFIELD,RAINBOW,1997,9.69,04/24/2003
TULE L,GARFIELD,BROOK TROUT,403,2.62,07/06/2003
TWIN L,SANPETE,RAINBOW,869,10.92,06/03/2003
TWIN L,SANPETE,RAINBOW,994,9.11,06/24/2003
TWIN L,SANPETE,RAINBOW,1140,10.09,07/11/2003
TWIN L,SALT LAKE,CUTTHROAT,3592,2.72,10/03/2003
TWIN L X-49,DUCHESNE,CUTTHROAT,676,1.76,10/03/2003
"TWIN L, LOWER",GARFIELD,CUTTHROAT,1020,1.72,10/07/2003
"TWIN L, LOWER A-33",SUMMIT,BROOK TROUT,306,2.62,07/02/2003
"TWIN L, UPPER",GARFIELD,CUTTHROAT,1020,1.72,10/07/2003
TWITCHELL CR,GARFIELD,CUTTHROAT,498,1.68,10/15/2003
TWOROOSE L X-36,DUCHESNE,CUTTHROAT,1092,1.76,10/03/2003
U M CR,SEVIER,CUTTHROAT,1854,4.9,05/20/2003
U- 42,DUCHESNE,CUTTHROAT,728,1.76,10/03/2003
U- 45,DUCHESNE,CUTTHROAT,520,1.76,10/03/2003
U- 50,DUCHESNE,BROOK TROUT,899,2.48,07/03/2003
U- 91,DUCHESNE,CUTTHROAT,520,1.76,10/03/2003
U- 93,DUCHESNE,CUTTHROAT,572,1.76,10/03/2003
UINTA R,DUCHESNE,RAINBOW,1530,9.02,06/11/2003
UINTA R,DUCHESNE,RAINBOW,543,10.03,07/23/2003
UINTA R,DUCHESNE,RAINBOW,738,8.14,07/23/2003
UPPER BELLS RES,SALT LAKE,CUTTHROAT,1244,2.72,10/03/2003
VERNON CR RES,TOOELE,RAINBOW,1084,9.37,04/09/2003
VERNON CR RES,TOOELE,RAINBOW,918,9.1,04/09/2003
VERNON CR RES,TOOELE,RAINBOW,1000,9.97,04/21/2003
VERNON CR RES,TOOELE,RAINBOW,904,10.59,05/01/2003
VERNON CR RES,TOOELE,RAINBOW,1827,10.55,05/15/2003
VERNON CR RES,TOOELE,RAINBOW,1351,10.42,05/29/2003
VERNON CR RES,TOOELE,RAINBOW,1386,9.02,06/18/2003
VERNON CR RES,TOOELE,RAINBOW,1260,10.67,07/02/2003
VERNON CR RES,TOOELE,RAINBOW,1242,10.19,07/10/2003
"VIRGIN R, E FK",KANE,BROWN TROUT,1001,3.14,06/20/2003
"VIRGIN R, E FK",KANE,BROWN TROUT,1001,3.14,06/20/2003
VIVIAN PARK P,UTAH,RAINBOW,1032,9.53,04/23/2003
VIVIAN PARK P,UTAH,RAINBOW,752,9.5,05/27/2003
VIVIAN PARK P,UTAH,RAINBOW,500,9.42,06/04/2003
VIVIAN PARK P,UTAH,RAINBOW,500,9.42,06/09/2003
VIVIAN PARK P,UTAH,RAINBOW,500,10.52,06/16/2003
VIVIAN PARK P,UTAH,RAINBOW,501,10.37,06/23/2003
VIVIAN PARK P,UTAH,RAINBOW,1000,10.59,07/02/2003
VIVIAN PARK P,UTAH,RAINBOW,500,10.59,07/07/2003
VIVIAN PARK P,UTAH,RAINBOW,499,10.74,07/14/2003
VIVIAN PARK P,UTAH,RAINBOW,816,10.74,07/22/2003
VIVIAN PARK P,UTAH,RAINBOW,250,9.83,07/29/2003
VIVIAN PARK P,UTAH,RAINBOW,500,9.83,08/07/2003
VIVIAN PARK P,UTAH,RAINBOW,150,9.83,08/11/2003
W-16,SUMMIT,BROOK TROUT,403,2.62,06/30/2003
W-52,SUMMIT,BROOK TROUT,361,2.62,06/30/2003
W-57,SUMMIT,BROOK TROUT,306,2.62,06/30/2003
W-62,SUMMIT,BROOK TROUT,209,2.62,06/30/2003
WALL L A-29,SUMMIT,CUTTHROAT,8009,2.72,10/01/2003
WARDS CACHE POND,BEAVER,CUTTHROAT,338,1.72,10/08/2003
WARNER L,GRAND,RAINBOW,1000,9.85,06/03/2003
WARNER L,GRAND,RAINBOW,1001,9.93,07/21/2003
WASATCH FNT URBAN F,SALT LAKE,RAINBOW,998,9.5,05/13/2003
WASATCH FNT URBAN F,SALT LAKE,RAINBOW,302,9.52,06/13/2003
